id,features
3675,"[0.08753030747175217, 0.5871067643165588, 0.4083130657672882, -0.5383409261703491, -0.020559020340442657, 0.15191331505775452, -0.29376471042633057, 0.8678457736968994, -0.5029383897781372, -0.8811913728713989]"
3685,"[0.07833367586135864, 0.47782689332962036, -0.018653588369488716, -0.033167995512485504, 0.3165895938873291, -0.30580323934555054, -0.6001055836677551, 0.4662438929080963, 0.43392470479011536, -0.7903697490692139]"
3695,"[0.22567926347255707, 1.0257734060287476, -0.20568890869617462, -0.5654163956642151, -0.46396949887275696, -0.08724033832550049, -0.3922659456729889, -0.2906588613986969, -0.6688348054885864, -0.4324514865875244]"
3705,"[0.43886324763298035, -0.08517004549503326, -0.1004519835114479, -0.7848905324935913, -0.08910931646823883, 0.12470967322587967, -0.07786308228969574, 0.4260542094707489, -0.07687922567129135, -0.7187917828559875]"
3715,"[0.9924544095993042, -0.04571397230029106, 0.47385528683662415, -0.5192030668258667, -0.34684082865715027, 0.6629985570907593, -0.557388961315155, 0.8307577967643738, -0.18863385915756226, -0.4647780954837799]"
3725,"[-0.11068286001682281, 0.5480311512947083, -0.372630774974823, -0.1945570558309555, -0.7440767288208008, -0.16639192402362823, 0.04977380484342575, 0.3021548390388489, 0.23062469065189362, -1.3482016324996948]"
3735,"[0.43603646755218506, 0.4953233599662781, 0.07204589992761612, -0.0071068499237298965, 0.16177093982696533, -0.3653184771537781, -0.8384848237037659, 0.678896427154541, 0.018695645034313202, -0.5990777015686035]"
3745,"[1.0180188417434692, 0.18062639236450195, -0.26474112272262573, -0.6618942618370056, 0.503964364528656, -0.21867404878139496, -0.45099321007728577, 0.38315463066101074, -0.0010174214839935303, -0.39182141423225403]"
3755,"[0.25952214002609253, -0.2145921289920807, -0.0047744810581207275, -0.20612092316150665, 0.12551313638687134, -0.36834895610809326, -0.78009432554245, 0.5581178069114685, -0.044482115656137466, -0.5988713502883911]"
3765,"[0.42153680324554443, 0.9444509744644165, 0.08893045783042908, -0.8452675938606262, -0.5051279067993164, -0.9343526363372803, -1.2410389184951782, 0.5858611464500427, 1.239111065864563, 0.7386826276779175]"
3775,"[-0.18543323874473572, 0.7593931555747986, -1.0095590353012085, -0.5533000230789185, 1.399450659751892, 0.7017227411270142, -0.9522273540496826, -0.7295990586280823, 0.48823463916778564, -1.6659239530563354]"
3785,"[0.5589509010314941, 0.05165192857384682, 0.07616626471281052, -0.6478924751281738, 0.1263471096754074, -0.500504732131958, -0.32202014327049255, -0.5308246612548828, 0.2835026681423187, -0.8880946040153503]"
3795,"[0.597237765789032, 0.2633115351200104, -0.2581033706665039, 0.5170753598213196, 0.5515145659446716, -0.5091425776481628, -0.1423339992761612, 0.004825951531529427, 0.18175072968006134, -1.106279730796814]"
3805,"[0.22650866210460663, 1.741538643836975, -0.0018876343965530396, -1.3617722988128662, 0.7373659610748291, 0.9525394439697266, -0.06821798533201218, 0.9226802587509155, 0.9150999188423157, -0.18491531908512115]"
3825,"[0.017624160274863243, -0.31693035364151, 0.021881403401494026, -0.8823420405387878, -0.3146847188472748, -0.028985343873500824, -0.11007477343082428, 0.18295270204544067, -0.07951150089502335, -1.0323123931884766]"
3835,"[0.36151009798049927, -0.17639102041721344, -0.5522707104682922, -0.6086254119873047, -0.454508513212204, -0.15406681597232819, -0.7921399474143982, 0.3203498423099518, 0.3377290666103363, -0.5208297371864319]"
3845,"[-0.283442884683609, 1.008997917175293, 0.0200356338173151, 0.09703132510185242, -1.1144667863845825, -0.344427227973938, -0.025714879855513573, 0.7078918814659119, 0.1993890106678009, -1.0087336301803589]"
3855,"[1.4896656274795532, -0.33755403757095337, -0.3559403121471405, 1.1990927457809448, -0.4979461431503296, -0.8896428942680359, 0.6165568828582764, 0.6930001378059387, 0.42750489711761475, -1.306444525718689]"
3865,"[0.22855816781520844, 0.01255517452955246, 0.569021463394165, -0.27012133598327637, 1.5688178539276123, -0.5871704816818237, -0.3992420732975006, -0.6260098814964294, 0.34426918625831604, -0.9680252075195312]"
3875,"[0.6322841048240662, 0.7217192053794861, 0.23093482851982117, -0.4823422133922577, -0.49620765447616577, -0.07542826235294342, -1.006091594696045, -0.2782054543495178, 0.15284812450408936, -0.7343757748603821]"
3885,"[0.5564889907836914, -0.39410752058029175, -0.5223504900932312, -0.08844397217035294, 0.6016509532928467, -0.8104025721549988, 0.12425429373979568, -1.0565012693405151, -0.49133482575416565, -1.6885095834732056]"
3895,"[0.668968915939331, 0.04750781133770943, -0.21630707383155823, -0.857603132724762, -0.041467923671007156, -0.3062294125556946, -0.4824056923389435, 0.6296510100364685, 0.49616649746894836, 0.11181265860795975]"
3905,"[1.3564939498901367, 0.4251377284526825, 0.20551250874996185, 0.3644408881664276, 1.3102284669876099, 0.7663893103599548, 1.1887034177780151, 1.1699328422546387, 0.3878195285797119, -1.050015926361084]"
3915,"[-0.07654561847448349, -0.08017867803573608, -0.30320262908935547, -0.06215568259358406, 0.022160455584526062, -0.7144997119903564, 0.25748303532600403, -0.1901247501373291, 0.639710009098053, -1.7311265468597412]"
3925,"[0.711071252822876, 1.1121323108673096, 0.011712555773556232, 0.4156646132469177, 0.010249760933220387, 0.15559491515159607, -0.4676783084869385, 0.3075598180294037, 0.8922593593597412, -0.9504923224449158]"
3935,"[0.7147220969200134, 0.7470950484275818, 0.790229856967926, 1.2761812210083008, -0.4621995985507965, 0.1064458042383194, -1.29012131690979, 1.1193523406982422, 0.8154013156890869, 0.007435519713908434]"
3945,"[0.7316442728042603, -0.032603561878204346, -0.05712449923157692, -0.32697927951812744, -0.11874711513519287, 0.6073428988456726, 0.40234631299972534, 0.16373366117477417, -0.22206521034240723, -0.8645827174186707]"
6,"[0.5318760871887207, 0.22185735404491425, -0.11534900963306427, -0.08574444055557251, 0.0435163751244545, -0.6234040260314941, -0.6685358285903931, 0.4527674615383148, 0.05176062136888504, -0.6501308679580688]"
16,"[0.6304753422737122, 0.5116087198257446, -0.3475966155529022, -0.20023213326931, -0.20617440342903137, -0.713179886341095, -0.5783267617225647, 0.4562866985797882, 0.12636780738830566, -0.5152966976165771]"
26,"[0.4318127930164337, 0.11002577841281891, -0.28575193881988525, -0.018689244985580444, 0.6682189106941223, -0.3324795961380005, -0.06701288372278214, 1.104721188545227, 0.3169662356376648, -0.5181231498718262]"
36,"[0.47247985005378723, 0.41777172684669495, -0.27813905477523804, 0.09110608696937561, 0.3637126684188843, -0.25110310316085815, -0.21176619827747345, 0.7151584625244141, 0.14741335809230804, -0.965691328048706]"
46,"[0.7298125624656677, -0.5123069286346436, -0.11516670137643814, -0.0009834268130362034, 0.4185217022895813, 0.3341620862483978, -0.5754353404045105, 0.7047070264816284, -0.3871811628341675, -0.7905555963516235]"
56,"[-0.5365777611732483, 0.22256354987621307, 2.161163568496704, 0.0012416226090863347, -0.39729806780815125, 0.34705880284309387, 0.6644884347915649, -0.039063092321157455, 0.423129141330719, -1.350955605506897]"
66,"[0.37415069341659546, 0.05233336612582207, -0.269857257604599, -0.21956974267959595, -0.46974465250968933, 0.06079576164484024, -0.38466018438339233, -0.07411321997642517, 0.18959692120552063, -0.6647925972938538]"
76,"[0.478508859872818, 0.49229034781455994, -0.1621791422367096, -0.30389031767845154, -0.8249942064285278, -0.16253292560577393, -0.9110057950019836, 0.2987070083618164, 0.11651653051376343, -0.5188845992088318]"
86,"[0.02782135270535946, -0.06495758891105652, -0.0293434951454401, -0.0921177864074707, -0.08723000437021255, -0.39638879895210266, -0.3162415325641632, 0.7592753767967224, 0.30343082547187805, -0.7922068238258362]"
96,"[0.4673305153846741, 0.33474698662757874, -0.9197203516960144, 0.8872933983802795, -0.14434625208377838, 0.3432151973247528, -1.6526302099227905, 1.1877001523971558, 0.01971103996038437, -0.7197142839431763]"
106,"[-0.030071454122662544, 0.4707951545715332, -0.9472511410713196, 0.564531147480011, 0.24669447541236877, 1.1622663736343384, 0.46463510394096375, 0.4451753795146942, -0.8203139901161194, -2.604893207550049]"
116,"[0.6600137948989868, 0.42384180426597595, -0.4198800325393677, 0.4625312387943268, 0.40099838376045227, 0.22828294336795807, -0.8067949414253235, 1.1603786945343018, -0.5205801725387573, -0.727856457233429]"
126,"[0.18730133771896362, -0.1723751723766327, -0.11432778835296631, -0.17501476407051086, 0.1838264912366867, 0.16875532269477844, -0.6075218319892883, 0.36310091614723206, -0.3487125039100647, -0.5121577382087708]"
136,"[3.557192325592041, 0.37999001145362854, 0.029093727469444275, -0.9845796227455139, 0.5889713764190674, -0.7309510111808777, -0.0414346419274807, 0.5415128469467163, 0.5258124470710754, 0.2953583598136902]"
146,"[0.7666143178939819, 0.05283176898956299, 0.47995883226394653, -1.3572880029678345, 0.5866804718971252, 0.7117792367935181, -1.6693637371063232, 0.7904632091522217, 0.7183806896209717, 0.5579344630241394]"
156,"[1.249719262123108, 0.5925268530845642, -0.03427095711231232, -0.22107642889022827, -0.23749090731143951, -0.5155786871910095, 0.14179888367652893, 0.5718226432800293, 0.8598155379295349, -0.6261483430862427]"
166,"[0.4700881242752075, 0.6823708415031433, -1.0611821413040161, -0.763522744178772, -0.927600085735321, 0.25089651346206665, -1.363213300704956, -0.07322967052459717, -0.21141962707042694, -0.44615378975868225]"
176,"[0.46531611680984497, 0.7879539132118225, -0.13726095855236053, 0.09930562973022461, 0.37519052624702454, -0.3024076521396637, -0.46168091893196106, 0.711719810962677, 0.10579174757003784, -0.6121479272842407]"
186,"[0.3901836574077606, -0.17808397114276886, 0.2393656224012375, -0.5645176768302917, -0.19263161718845367, -0.11123747378587723, -0.05898332595825195, 0.22153078019618988, 0.3083963394165039, -0.9424352645874023]"
196,"[0.2514057755470276, 0.18480636179447174, 0.026593832299113274, -0.524249792098999, -0.41668900847435, -0.15738947689533234, -0.7900213599205017, 0.22407980263233185, 0.6122474074363708, -0.6024354696273804]"
206,"[-0.21735163033008575, 0.49948033690452576, -0.7669402956962585, 0.8407107591629028, 0.09614694118499756, 0.02873828634619713, -0.26536479592323303, 0.9294253587722778, 0.5214863419532776, -1.1686397790908813]"
216,"[1.2136824131011963, -0.22583942115306854, -0.34442824125289917, -0.6421869993209839, 0.09511581063270569, -0.7310420274734497, 0.15167412161827087, -0.375094473361969, -0.4500981569290161, -0.704724133014679]"
226,"[0.1237194761633873, -0.14715947210788727, -0.11241262406110764, -0.12767954170703888, -0.06827961653470993, -0.23975491523742676, -0.21302364766597748, 0.049350205808877945, -0.018224991858005524, -0.33186864852905273]"
236,"[0.26397794485092163, 0.28710314631462097, -0.10833703726530075, -0.7395544052124023, 0.34457680583000183, -0.024481624364852905, 0.1123114675283432, 0.6124110817909241, 0.1071784645318985, -0.7937544584274292]"
246,"[0.18133626878261566, 0.5460259318351746, -0.30754196643829346, 0.3249507546424866, 0.3347262144088745, -0.3444131910800934, -0.49747753143310547, 0.6835387945175171, 0.08859777450561523, -1.0013259649276733]"
256,"[0.5028290748596191, 0.08244114369153976, 0.08190508186817169, -0.5523372888565063, 0.028533292934298515, 0.6171391010284424, -0.41626763343811035, 0.5532320141792297, -0.013446945697069168, -0.8955649137496948]"
266,"[0.25673630833625793, -0.2083246409893036, -0.6458944082260132, -0.33039146661758423, 0.11315004527568817, -0.2759186029434204, -0.5032595992088318, 0.675018310546875, -0.07969516515731812, -0.7401891350746155]"
276,"[0.3991686999797821, -0.45021048188209534, -0.07916335761547089, -0.4681812524795532, 0.09857077896595001, -0.015907274559140205, -0.21486574411392212, 0.37855294346809387, 0.2603307068347931, -0.8080315589904785]"
286,"[0.22195523977279663, 0.05300179868936539, -0.07247594743967056, -0.13851208984851837, 0.2984510660171509, -0.44452041387557983, -0.2298606038093567, 0.41667836904525757, 0.209569051861763, -0.6594275832176208]"
296,"[0.43769484758377075, 0.4678061008453369, -0.2661105692386627, 0.24679332971572876, 0.05536701902747154, -1.0088460445404053, -0.6414839029312134, 0.25890764594078064, -0.13684122264385223, -0.7967793345451355]"
306,"[0.6376570463180542, 0.760780394077301, 0.580172598361969, 0.5615758299827576, -0.29313814640045166, -0.4534364342689514, 0.0022465127985924482, 0.6622037291526794, 0.30505502223968506, -1.1002897024154663]"
316,"[0.27355992794036865, 0.11641634255647659, 0.07844627648591995, -0.7052220702171326, 0.03531753644347191, -0.42789772152900696, -0.2141091525554657, 0.36258649826049805, 0.1961599886417389, -0.7435451745986938]"
326,"[0.3345031440258026, 0.6796410083770752, -0.4629930555820465, 0.488833487033844, 0.3103303909301758, -0.02816850133240223, -0.8873810768127441, 0.7513859868049622, 0.03611522912979126, -0.8696516156196594]"
336,"[-0.05475800111889839, -0.22054468095302582, 1.6219722032546997, -0.9237850308418274, 0.19002190232276917, 0.1295139044523239, 0.19515810906887054, -0.9551785588264465, 0.7247905731201172, -1.8508225679397583]"
346,"[0.6527591347694397, 0.4237653911113739, -0.329105019569397, -0.5009515881538391, 0.21421915292739868, 0.2143266350030899, -0.3589445948600769, 0.9835581183433533, 0.010007266886532307, -0.6507955193519592]"
356,"[0.14600153267383575, -0.1756455898284912, -0.14106138050556183, -0.4385404884815216, 0.141126811504364, -0.7336525917053223, -0.2553254961967468, 0.7294715046882629, -0.27812182903289795, -0.7950425148010254]"
366,"[0.8711747527122498, 0.3707551956176758, 0.1280602514743805, -0.010421967133879662, -0.6418814063072205, 0.20285268127918243, -0.07979615777730942, 0.025654664263129234, 0.3643627464771271, -1.267403244972229]"
376,"[0.0006297123618423939, 0.2785879373550415, -0.2947213649749756, -0.5918645262718201, 0.08241335302591324, 0.09928686916828156, -0.47321322560310364, 0.43393999338150024, 0.23406203091144562, -0.9617968201637268]"
386,"[-0.2793072462081909, 0.42398008704185486, -0.7951086163520813, -0.9385809898376465, -0.6493072509765625, 0.007479479070752859, -0.45882514119148254, 0.02496558614075184, 0.9817627668380737, -1.1842786073684692]"
396,"[0.32715246081352234, 0.408500999212265, 0.13554158806800842, 0.0438845120370388, 0.27384811639785767, -0.1405269354581833, -0.38202545046806335, 0.4991227686405182, 0.055439721792936325, -0.8822206854820251]"
406,"[0.5319926738739014, -0.8011105060577393, 0.32388144731521606, -0.02283533103764057, 0.23826037347316742, -0.17257478833198547, -0.299032062292099, 0.4479130804538727, -0.47934576869010925, -1.5275274515151978]"
416,"[0.4286195635795593, 0.36778101325035095, -0.1847687065601349, -0.7874159216880798, -0.5423030853271484, 0.4940918982028961, -0.20203085243701935, 0.32245245575904846, 0.39133700728416443, -0.9306631684303284]"
426,"[0.5817989110946655, 0.6515766382217407, -0.11678685247898102, -0.24727430939674377, -0.3931717574596405, 0.04006329923868179, -0.6476054787635803, 0.4093874394893646, 0.36720556020736694, -0.664945125579834]"
436,"[-0.06790675222873688, 0.005137867294251919, -0.12169802188873291, -0.5930019021034241, -0.0343753956258297, -0.15529046952724457, -0.6270274519920349, 0.42892998456954956, 0.9403334259986877, -0.5817821621894836]"
446,"[0.6799821257591248, 0.6829407811164856, 0.09661209583282471, 0.2327180802822113, 0.6332238912582397, -0.1404692679643631, -0.3097388744354248, 0.7733669877052307, 0.2799186408519745, -0.7319437265396118]"
456,"[0.4050845503807068, 0.7261626720428467, -0.3093944191932678, -0.10151860117912292, 0.058947548270225525, -0.39574751257896423, -0.2215617150068283, 0.7002443075180054, -0.1320846676826477, -0.8290469646453857]"
466,"[0.9640229940414429, 0.605732798576355, -0.23587527871131897, -0.6710798144340515, -0.38116517663002014, -0.25310009717941284, 0.12668722867965698, 0.39370062947273254, -0.16252879798412323, -0.4168854057788849]"
476,"[0.570578932762146, -0.6643562316894531, -0.14962247014045715, 0.7147250175476074, -0.06116625666618347, 0.2334131896495819, -0.3765185475349426, 0.9433531165122986, 0.6755717992782593, -1.0453732013702393]"
486,"[-0.09641066193580627, -0.19917811453342438, -0.19416935741901398, -0.8887382745742798, -0.10972756147384644, 0.10323330760002136, -0.2327343374490738, 0.47435492277145386, 0.14593006670475006, -0.912667989730835]"
