userId,movieId
381,2 50 62 236 253 262 333 356 364 377 457 480 497 500 539 551 587 588 597 661 780 783 837 919 1028 1035 1046 1073 1080 1097 1136 1197 1198 1246 1258 1270 1282 1297 1380 1500 1580 1653 1704 1734 1777 1907 1961 1967 1968 2005 2052 2125 2161 2174 2273 2291 2329 2353 2355 2394 2431 2471 2502 2571 2617 2671 2692 2694 2716 2761 2762 2788 2797 2918 2959 3000 3052 3247 3256 3270 3489 3624 3745 3753 3793 3916 3949 3968 4002 4016 4019 4022 4025 4027 4226 4299 4306 4367 4720 4787 4873 4878 4886 4896 4963 4973 4993 4995 5064 5218 5299 5377 5418 5444 5502 5618 5816 5872 5952 5957 5971 5989 5995 6218 6365 6377 6378 6385 6593 6773 6863 6893 6936 7099 7143 7153 7158 7347 7361 8366 8368 8529 8622 8644 8665 8784 8961 8970 26662 27815 27904 30749 31435 31658 31804 33166 34319 36517 36708 40815 41566 43376 44191 44195 44199 44974 45431 45517 45720 45880 45950 46578 46948 46976 47099 47610 48385 48516 48774 48780 49274 49286 49530 51084 52975 53125 53460 53894 53953 53972 54001 54190 54286 55267 55820 56174 56367 56757 63072 63082 66097 68319 68554 68954 69844 70293 71057 72226 72395 72641 72733 72737 72998 73017 78499 78772
382,1 50 150 215 260 296 318 356 357 527 588 593 750 858 910 912 1196 1198 1201 1204 1210 1214 1219 1230 1265 1307 1653 1721 1907 2019 2028 2054 2078 2294 2571 2687 2947 2948 2959 2990 3703 4085 4226 4308 4896 4993 5218 5378 5816 5952 6365 7153 7458 8368 33493 33660 34048 35836 37741 39292 40815 41566 44555 45720 46970 47610 54001 55247 56152 56171 58105 58559 59315 59501 60069 61132 63082 64957 68157 68954 69844 72737 73017 77561 78499 79132 79185 81834 81847 89745 91542 95167 98809 99114 102125 103042 105504 106489 110102 111659 115149 117529 118696 122882 122920 135143 137857 160980 166528
383,150 539 903 1246 1293 1299 1584 2324 2396 2436 2496 2501 2546 2686 2690 2762 2881 2977 2996 3006 3115
384,60 223 296 344 457 480 1036 1090 1204 1222 1258 1959 2268 2355 2502 2683 2706 2959 2987 3072 3203 3219 3471 3543 3994 3996 4011 4034 4323 4326 4333
385,1 21 32 94 150 198 224 233 246 260 296 318 337 356 368 410 417 457 471 480 497 541 553 588 589 608 728 736 741 750 858 903 924 1023 1073 1079 1080 1132 1136 1179 1183 1196 1197 1198 1199 1200 1204 1206 1208 1210 1211 1213 1219 1220 1221 1222 1228 1234 1240 1246 1254 1258 1265 1270 1272 1281 1282 1283 1285 1287 1288 1291 1293 1297 1298 1303 1304 1306 1356 1394 1408 1527
386,16 21 34 112 163 296 303 383 532 593 608
387,47 50 97 111 154 162 163 175 223 260 288 293 296 353 356 363 541 543 592 593 608 741 745 750 778 858 903 908 911 912 913 922 923 924 928 930 931 933 965 1032 1073 1079 1080 1089 1094 1103 1104 1125 1127 1136 1148 1186 1193 1196 1197 1198 1199 1201 1204 1206 1208 1210 1212 1214 1219 1221 1222 1223 1227 1228 1230 1235 1237 1240 1244 1245 1247 1248 1249 1250 1251 1252 1254 1256 1258 1260 1261 1263 1273 1274 1276 1282 1288 1289 1299 1339 1344 1345 1350 1464 1617 1704 1748 1884 1929 1945 1952 1953 1956 1965 1967 1997 2009 2010 2019 2067 2074 2076 2139 2160 2161 2183 2208 2232 2288 2290 2291 2300 2303 2313 2324 2329 2360 2361 2395 2396 2502 2529 2550 2571 2599 2632 2664 2692 2712 2729 2731 2750 2804 2810 2858 2871 2905 2921 2947 2949 2959 2970 2973 2997 3000 3030 3089 3134 3168 3176 3275 3334 3355 3396 3421 3424 3476 3503 3504 3507 3535 3671 3676 3681 3683 3730 3788 3814 3947 3949 3996 4027 4191 4211 4226 4235 4262 4298 4393 4399 4429 4437 4546 4641 4754 4848 4878 4914 4928 4973 5013 5060 5072 5121 5147 5489 5617 5618 5690 5809 5909 5984 6035 6100 6123 6301 6350 6502 6530 6533 6659 6662 6666 6713 6774 6783 6807 6874 6920 6985 7013 7024 7063 7088 7099 7118 7123 7132 7206 7209 7234 7235 7327 7333 7438 7587 7698 7700 7706 7745 7749 7766 7820 7925 7934 7936 7937 7939 7981 7982 7983 8042 8154 8195 8199 8207 8228 8239 8405 8670 8950 25898 25963 26052 26131 26171 26231 26303 26578 27266 27773 32587 32770 33794 37733 39381 39444 44191 44555 44694 44761 46572 48043 48304 48394 48516 48774 48780 51709 52281 52644 55276 55290 55820 56367 56782
388,1197 1703 4306 5218 6377 8360 33615 43836 44022 53121 62999 78637 86298 95105 103335
389,1 5 6 17 25 32 62 65 95 104 140 141 260 376 494 628 653 719 733 736 780 788 802 805 832 1356
390,110 235 307 308 527 1193 1199 1217 1784 1884 2025 2076 2288 2291 2312 2329 2571 2908 2959 3053 3174 3408 4014 4226 4239 4973 5064 5072 5296 5618 5903 6016 6350 6377 7147 7208 7254 7361 7371 7669 8254 8327 8622 8970 9010 27815 34437 37729 44943 59995 62644 64957 66097
391,6 25 29 32 50 58 110 111 150 154 199 223 233 242 260 265 293 296 300 306 308 318 348 353 356 357 368 417 457 492 497 500 527 541 543 555 589 592 608 627 695 750 778 800 858 866 902 903 904 908 910 912 920 923 924 930 953 991 1028 1035 1036 1041 1059 1060 1080 1089 1090 1094 1097 1104 1131 1132 1136 1148 1150 1172 1173 1175 1178 1179 1184 1185 1193 1196 1197 1199 1201 1204 1206 1208 1210 1213 1214 1219 1220 1221 1222 1225 1228 1230 1233 1240 1244 1245 1246 1247 1249 1256 1258 1259 1265 1270 1277 1279 1281 1282 1291 1296 1307 1333 1348 1357 1358 1408 1594 1610 1617 1639 1653 1682 1719 1748 1845 1900 1916 1921 1923 1947 1952 1960 1961 1968 2003 2019 2021 2076 2078 2080 2108 2145 2194 2232 2248 2275 2318 2333 2357 2360 2391 2395 2396 2502 2571 2580 2599 2640 2683 2686 2692 2696 2708 2712 2716 2731 2746 2797 2858 2908 2916 2918 2947 2948 2959 2987 2997 3000 3030 3055 3067 3083 3089 3159 3160 3178 3260 3266 3267 3271 3347 3386 3418 3470 3481 3503 3683 3702 3704 3783 3897 3949 3996 4011 4144 4178 4226 4237 4273 4278 4298 4306 4334 4361 4499 4562 4848 4914 4973 4978 4993 4995 5013 5135 5202 5222 5292 5325 5339 5417 5418 5470 5475 5477 5537
392,1193 1198 1221 2291 2683 2694 2706 2858 2997 3298
393,110 293 457 750 1089 1198 1199 1206 1291 1610 1653 1682 2329 2571 2959 2997 3578 3793 4011 4022 4027 4226 4878 4963 4993 4995 5349 5418 5669 5952 6333 6365 6539 6874 7153 7373 7438 8636 8665 8798 8984 31696 33679 33794 34405 36517 37857 44191 44199 45722 48394 49272 51255 53125 54259 54286 57669 58559 59315 60684 66934 68237 68358 68848 70286 73017 77561 79132 87232 89745 91529 96079 98809 102125 102445 106489 106642 110102 111362 112852 122892 130518 130842
394,50 110 225 356 457 553
395,110 160 172 173 208 339 367 368 480 519 520 552 597 648
396,1 50 293 318 745 783 903 1148 1276 2329 3114 4886 6377
397,123 232 492 750 1077 1104 1230 1244 1701 1953 4017 5291 6016 6993 8228 8645 44555
398,32 902 910 914 1028 1042 1136 1197 1198 1207 1278 2161 2248 2763 2968 3000 3186 3421 4973 5618 5971 6408 7022 7099 7361 8738 26147 26631 31658 38304 48516 59387 60069 60333 68954 81845 82459
399,1 260 296 356 527 593 1196 1198 1210 1270 1291 2194 2571 2762 3114 3578 4306 4886 4993 5952 6333 6377 7153 33166
400,6 47 50 260 293 296 318 356 541 593 608 778 858 1036 1193 1196 1197 1198 1210 1213 1221 1258 1270 2571 2959 3578 3949 4878 4993 7153 44199 44665 47099 48516 58559 76093 79132 122886 134130 164179 168252
401,239 783 1136 3751 4016 4366 5444 5882 6942 8961 37729 50872 52287 56757 60069 66097 68954 81564 81847 122918 134853 152081
402,61 95 112 165 204 296 315 364 376 377 380 434 442 457 480 500 527 586 587 588 589 593 597 780 786 1036 1084
403,47 110 180 296 1089 1213 1266 1291 2329 2427 2502 3006 3107 3386 7361 58998 61323
404,11 17 34 62 110 141 161 185 208 318 349 356 357 377 440 457 480 500 509 527 539 588 590 593
405,16 25 32 70 110 111 208 288 293 296 370 390 541 680 750 1080 1084 1089 1101 1199 1206 1213 1214 1222 1233 1241 1247 1295 1464 1617 1625 1673 1805 1884 2076 2105 2571 2826 2959 3168 3355 3409 3418 3535 3676 3949 4011 4144 4226 4239 4848 4878 5810 6023 6807 7013 7044 7134 7254 7371 8254 8950 25771 26258 26554 26810 27266 27592 27904 32587 34405 37731 47491 48780 49932 54503 55247 55253 55820 59814 64614 68237 69134 70708 76251 79132
406,135 261 2125 5620 33669 46972 56949
407,260 1196 1291 2028 2571 2959 4993 5445 5952 6539 7153 58559 59315 76093 112556
408,10 260 318 344 520 741 1036 1196 1198 1210 1265 1272 1278 1291 1517 1704 1722 2273 2371 2416 2571 2791 3033 3175 3552 3578 3671 3868 4344 4701 4993 5047 5064 5418 5952 6618 6776 6863 7143 7153 7324 8528 8641 8798 8972 33794 36529 40851 41566 44191 46976 47610 48394 48780 49272 49530 51662 54259 54286 54648 55908 56775 58559 59369 60756 61132 62374 63131 65514 68237 69278 71106 73017 79592 80489 82461 84601 85412 89492 91529 91542 93363 98809 99112 100882 101864 103042 106489 106916 107348 109487 111759 111781 114795 115210 116797 122900 134130 136020 136540 138036 152077 165101 166528
409,39 111 223 235 260 296 318 562 593 608 678 858 910 912 919 968 1073 1077 1078 1136 1193 1194 1197 1213 1219 1221 1225 1228 1230 1234 1242 1247 1256 1259 1265 1276 1278 1304 1307 1380 1394 1513 1694 1952 2064 2109 2289 2318 2352 2492 2599 2657 2683 2699 2706 2795 2858 2908 2973 3037 3040 3099 3175 3200 3244 3362 3363 3384 3421 3468 3504 3526 3543 3671 3760 3812 3813 3814 3835 3836 3846 3868 3869 5060
410,3 52 58 154 290 318 348 351 357 389 427 468 527 549 597 670 750 824 903 904 908 912 913 915 916 922 923 942 955 1060 1073 1079 1080 1084 1085 1125 1131 1132 1171 1172 1173 1188 1206 1207 1211 1220 1228 1235 1237 1247 1248 1251 1252 1260 1267 1276 1292 1635 1663 1734 1859 1958 1963 2064 2065 2112 2133 2144 2145 2150 2176 2184 2186 2243 2289 2300 2302 2318 2321 2351 2395 2731 2769 2915 2987 2997 3006 3067 3088 3089 3134 3161 3224 3253 3255 3263 3334 3361 3362 3450 3468 3504 3552 3608 3618 3671 3730 3823 3855 3910 3911 3925 3928 3948 3983 4002 4027 4037 4062 4077 4160 4175 4214 4225 4276 4278 4280 4297 4321 4333 4334 6460
411,1 2 11 21 31 34 47 62 110 111 150 151 161 185 208 223 225 230 246 280 282 296 316 318 350 356 364 368 371 376 380 448 454 457 471 480 500 508 527 551 553 586 587 590 593 648
412,17 34 162 300 457 593 608 858 898 903 904 908 910 913 924 930 933 936 950 951 1136 1147 1172 1197 1199 1214 1219 1221 1230 1234 1244 1252 1269 1276 1278 1284 1288 1289 1304 1307 1537 1610 1617 1641 1784 1797 1883 1914 1953 2064 2108 2150 2239 2289 2396 2398 2542 2628 2712 2724 2759 2763 2770 2829 2858 2861 2890 2915 2918 2935
413,16 296 318 457 527 593 736 858 1207 1213 1221 1704 1792 2002 2028 2329 2353 2502 2694 2959 3147 3408 3624 3753 3916 3948 4022 4239 4262 4299 4890 4993 5574 6373 6378 7293 8665 35836 51662 51935 54286 64957 68157 69122 71535 97304 99114
414,1 3 11 17 21 32 34 39 47 50 62 72 94 101 104 110 111 125 141 144 147 150 151 157 162 163 175 176 180 188 209 215 222 223 224 233 235 242 247 249 260 261 262 266 267 280 290 293 296 300 308 318 319 322 337 342 345 348 353 356 357 364 367 368 372 373 377 380 412 417 428 431 441 457 471 474 475 480 482 490 491 493 494 497 524 527 529 537 538 541 543 551 553 555 562 574 588 589 590 592 593 594 596 599 608 610 616 628 648 661 671 700 708 720 735 741 745 750 778 780 799 848 852 858 866 899 900 902 903 904 908 909 910 912 913 915 916 919 923 924 933 951 953 968 969 973 991 994 1012 1022 1023 1024 1025 1027 1028 1029 1032 1035 1036 1050 1059 1060 1073 1079 1080 1089 1090 1092 1095 1097 1101 1103 1104 1120 1121 1129 1136 1148 1172 1178 1188 1193 1196 1197 1198 1199 1200 1201 1204 1206 1207 1208 1210 1213 1214 1215 1217 1218 1220 1221 1222 1223 1224 1225 1228 1231 1233 1234 1235 1240 1242 1243 1246 1247 1249 1250 1252 1257 1259 1261 1262 1263 1265 1266 1267 1268 1270 1272 1274 1275 1276 1277 1278 1282 1285 1290 1291 1297 1298 1299 1302 1303 1304 1307 1339 1343 1357 1358 1370 1374 1377 1378 1387 1391 1393 1394 1396 1405 1407 1408 1442 1476 1484 1498 1500 1517 1527 1542 1569 1580 1587 1589 1594 1610 1617 1625 1635 1639 1641 1653 1656 1663 1673 1674 1676 1682 1689 1704 1711 1717 1719 1721 1732 1735 1747 1748 1777 1784 1785 1799 1805 1812 1836 1840 1845 1884 1885 1895 1907 1914 1917 1921 1923 1944 1945 1947 1950 1952 1954 1961 1965 1966 1967 1968 1994 1997 2003 2005 2010 2018 2019 2020 2021 2025 2028 2033 2060 2067 2076 2077 2078 2080 2081 2083 2085 2087 2089 2090 2096 2110 2114 2115 2116 2133 2134 2137 2138 2139 2140 2141 2143 2144 2145 2146 2161 2174 2193 2194 2236 2248 2261 2268 2275 2278 2289 2291 2294 2300 2302 2313 2318 2321 2325 2329 2335 2348 2353 2355 2371 2395 2396 2398 2401 2403 2406 2407 2409 2414 2416 2420 2425 2427 2443 2447 2455 2457 2470 2472 2474 2476 2501 2502 2542 2571 2572 2580 2599 2600 2628 2657 2671 2683 2686 2692 2700 2706 2712 2716 2718 2726 2730 2736 2745 2746 2751 2761 2769 2791 2797 2804 2819 2836 2858 2872 2877 2883 2889 2890 2908 2912 2915 2916 2918 2921 2922 2928 2940 2944 2951 2959 2968 2985 2987 2997 3000 3006 3008 3019 3020 3033 3034 3037 3039 3040 3053 3060 3066 3070 3071 3078 3081 3087 3098 3100 3101 3104 3107 3111 3114 3117 3142 3145 3147 3148 3157 3160 3168 3169 3175 3178 3181 3189 3198 3210 3252 3255 3259 3261 3267 3271 3275 3296 3298 3300 3301 3308 3317 3328 3347 3359 3360 3361 3362 3363 3365 3378 3385 3396 3397 3418 3421 3424 3441 3448 3450 3471 3479 3480 3481 3489 3499 3504 3505 3507 3508 3510 3512 3526 3527 3535 3536 3543 3552 3556 3566 3578 3599 3606 3617 3623 3654 3671 3675 3686 3698 3702 3703 3725 3735 3740 3745 3751 3783 3784 3790 3791 3793 3823 3836 3852 3861 3862 3882 3897 3900 3910 3915 3916 3949 3950 3951 3952 3967 3969 3977 3983 3993 3994 3996 3998 4002 4007 4008 4011 4014 4016 4017 4019 4022 4027 4029 4033 4034 4067 4085 4103 4117 4128 4144 4147 4167 4168 4175 4220 4223 4226 4232 4235 4239 4246 4248 4262 4275 4280 4304 4306 4308 4310 4312 4321 4322 4327 4329 4333 4334 4344 4351 4359 4361 4370 4372 4378 4380 4387 4446 4448 4450 4458 4467 4475 4478 4488 4499 4546 4553 4571 4583 4600 4617 4623 4641 4642 4643 4654 4679 4681 4688 4718 4745 4765 4771 4776 4816 4846 4848 4865 4873 4878 4880 4881 4886 4888 4889 4890 4900 4902 4903 4951 4954 4963 4965 4967 4973 4975 4979 4993 4994 4995 5009 5010 5013 5015 5016 5023 5026 5039 5060 5064 5066 5068 5071 5072 5073 5074 5075 5135 5137 5146 5151 5178 5219 5222 5225 5237 5240 5254 5266 5267 5285 5291 5292 5293 5303 5322 5325 5328 5349 5377 5378 5379 5380 5391 5400 5416 5418 5419 5421 5422 5425 5444 5445 5460 5463 5464 5478 5479 5485 5500 5505 5521 5553 5568 5577 5589 5617 5618 5625 5650 5666 5669 5673 5679 5685 5785 5809 5810 5817 5829 5876 5878 5881 5896 5902 5903 5945 5952 5954 5956 5968 5971 5989 5991 5993 5994 5995 6016 6022 6027 6093 6159 6188 6195 6216 6218 6268 6269 6283 6286 6299 6301 6306 6322 6331 6333 6334 6335 6337 6365 6367 6370 6377 6378 6385 6442 6502 6534 6538 6539 6565 6567 6620 6636 6689 6709 6710 6711 6713 6753 6764 6773 6787 6807 6816 6820 6832 6867 6870 6873 6874 6890 6932 6934 6942 6947 6953 6954 6974 7034 7090 7139 7143 7147 7151 7153 7156 7162 7193 7251 7254 7265 7285 7323 7346 7361 7364 7367 7371 7438 7451 7458 7482 7884 7980 8119 8360 8364 8370 8464 8528 8529 8622 8636 8638 8645 8784 8798 8807 8874 8880 8910 8914 8919 8937 8949 8950 8954 8958 8961 8970 8981 25834 26704 27611 27660 27706 27773 27801 27831 27846 27879 27904 30707 30749 30810 30822 30850 31101 32031 32587 33166 33493 33660 33672 33679 33794 34072 34153 34326 34536 35836 36517 36527 36535 36708 37240 37727 37733 38061 38886 39234 39292 39427 40278 40583 40614 40629 40819 41527 41566 41569 41997 44191 44195 44199 44665 45210 45440 45720 45950 46530 46578 46723 46850 46976 47423 47629 47894 47970 48043 48304 48394 48516 48738 48774 48780 48783 49272 49530 49651 49793 49822 50068 50872 51080 51091 51662 52604 52668 52784 52973 53123 53447 54272 54286 54503 54881 54997 55080 55094 55118 55269 55276 55290 55765 55820 56367 56757 56908 57669 58154 58559 59141 59315 59784 60040 60069 61024 61132 61406 62155 62374 63082 63113 63131 63876 64614 64620 64839 65130 66665 66934 67255 67734 67997 68157 68159 68237 68358 68954 69122 69481 69757 69951 70286 70862 71282 71464 71518 71535 71745 72011 72226 72605 72733 72998 73017 76093 76251 77455 78499 78574 79132 79592 79702 80126 80463 80549 80969 81564 81591 81845 81932 82459 82461 84152 84944 84954 85414 85510 85774 85881 86190 86882 87192 87304 87306 88129 88163 88744 89470 89492 89745 89804 89864 89904 91077 91529 91658 91690 93840 94959 95088 95135 95309 95558 96079 96488 96610 96728 96737 96821 97304 97306 97921 97923 98961 99114 103048 103341 104374 104841 105504 106766 106782 106916 106918 106920 107406 108932 109374 109487 109848 111759 112183 112552 112556 112623 112852 112940 115149 115210 115713 115828 116797 119145 122882 122904 122906 122916 122918 122926 127108 127130 128360 133771 134130 134853 137857 139385 139644 140174 140715 140928 142488 143355 143385 148626 150548 152081 152970 154358 157699 158238 159717 161582 162578 163645 164179 165549 166024 166528 166568 166635 166643 167570 168252 168326 168612 170705 171763 171765 173197 173205 173209 174055 175569 176371 176423 176751 177593 177615 178061 179817 179819 180031 180045 180497
415,47 50 111 141 150 175 223 260 296 318 356 480 588 593 608 750 858 903 904 908 909 922 928 930 971 1021 1193 1197 1198 1201 1203 1213 1221 1234 1252 1258 1276 1687 2186 2291 2329 2539 2571 2762 2764 2959 2997 3147 3148 3362 3468 3507 3730 4027 4226 4499 5782 6016 6957 7156 7361 32587 44195 48516 58559 63082 79132 86345 92535 99114
416,247 296 327 509 608 750 1199 1206 1219 2959 2997 3677 4848 4967 4973 4979 5303 5617 5902 5951 7323 26810 46976
417,47 288 296 318 356 593 778 858 1193 1206 1221 1258 1625 1682 1704 1732 2329 2571 2712 2762 2858 2959 3578 3949 4226 4306 4878 4896 4975 4993 4995 5952 6016 6874 7153 7254 27773 47099 48394 49530 55247 58559 68157 74458 79132 79357 81845 84152 92259 106489 106782 106920 112552 115713 122904
418,50 111 296 318 356 527 593 778 1036 1080 1136 1206 1207 1219 1220 1222 1246 1247 1270 1276 1370 1682 1704 2005 2918 2959 3147 4571 4878 4993 5816 5952 6711 6807 7153 7254 7361 8368 46578 63082 74458 79132 80463 81845 88125 88129 90374 91500 96821 98809 102407 102903 104374 106487 106766 112556 116797 117176 127108 137337 140174 156387
419,47 50 104 110 111 175 292 296 318 319 356 377 493 527 778 780 858 1036 1089 1090 1206 1213 1221 1222 1262 1350 1407 1876 1917 2028 2329 2502 2542 2571 2700 2706 2710 2722 2762 2858 2959 3147 3285 3535 3578 3753 3755 4022 4262 4310 4816 4878 4958 5010 5266 5502 5669 6365 7022 7256 7458 8361 8464 8622 8641 8644 27704 27822 31410 33794 34319 37240 41997 46976 48780 50851 55765 57368 60756 64197 64614 67997 69860 71131 71282 71379 71462 72378 74750 81417 86668 89580 90943 96110 97866 98809 98961
420,1 73 296 318 356 364 527 588 750 899 910 924 1080 1131 1132 1136 1175 1193 1203 1206 1281 1416 1517 1721 2186 2320 2329 2571 2657 2683 2762 2819 2858 2959 3081 3147 3159 3307 3476 3559 3793 3917 4306 4308 4816 4878 4993 5608 5669 5902 5952 6104 6539 6807 6870 6874 6936 7147 7153 7156 7361 7700 8337 8464 8577 8622 26693 31410 32587 33004 33903 43376 44191 44555 44974 46578 48394 54259 54881 54995 56251 56367 56757 62956
421,73 318 527 593 904 909 912 953 1099 1178 1193 1201 1203 1206 1207 1247 1287 2313 2324 2858 2966 3949 4223 5008 6777 39183 64969 81845
422,1 260 318 750 780 858 912 922 923 1193 1213 1250 1252 1265 1272 1283 1387 1617 1997 2070 2288 2628 2669 2728 2804 2959 3037 3095 3365 3447 3468 3671 3897 3916 3980 4022 4187 4190 4203 4220 4802 4803 4833 4835 4855 4916 5004 5039
423,110 150 296 318 356 435 457 480 589 1278 1304 1653 2194 2268
424,47 50 111 175 288 293 296 364 593 628 1092 1193 1219 1258 1288 1343 1464 1625 1704 1805 2160 2174 2291 2329 2459 2502 2700 2710 2959 3176 3261 3948 4226 4238 4450 5388 5679 6188 6290 6323 6870 7347 8641 8783 8950 34323 37729 40278 48516 54503 60756 66097 68157 74458 99114 103235 104879 106100 106782 112515 115713 136469
425,6 32 47 50 70 110 141 159 208 253 293 296 318 337 356 428 527 590 593 733 778 782 1020 1027 1061 1079 1198 1214 1216 1222 1246 1249 1259 1275 1291 1320 1357 1391 1466 1527 1552 1625 1645 1653 1704 1792 1961 2028 2115 2231 2329 2335 2447 2502 2600 2692 2722 2959 3020 3081 3147 3176 3275 3418 3578 3897 3993 4011 4019 4027 4033 4034 4148 4306 4886 4901 4963 4967 4973 4993 4995 5254 5418 5445 5630 5679 5952 6016 6300 6323 6377 6754 6934 6979 7153 7438 8360 8371 8807 8961 8970 30749 33162 33679 37727 42728 43921 46723 73323 79132
