id,features
2044,"[-0.5684049725532532, -1.6393557786941528, 0.14946021139621735, -1.6148308515548706, 1.3422884941101074, 0.126007542014122, 1.2486464977264404, 0.874261736869812, -0.19781874120235443, 0.1367403119802475]"
2054,"[-0.9760178327560425, -2.274134397506714, -0.33225196599960327, -0.8125708103179932, 0.45291000604629517, -0.4505704641342163, 0.9726448655128479, 1.1711591482162476, -1.2487514019012451, 1.1355929374694824]"
2064,"[1.1789849996566772, -3.3007843494415283, -0.25690048933029175, -1.807956337928772, 0.9172415137290955, -1.0964540243148804, 0.8173050284385681, 1.4802980422973633, -1.512686848640442, 1.543976068496704]"
2074,"[-0.10496048629283905, -3.1525769233703613, 1.1145399808883667, 0.6068400144577026, 0.46844518184661865, 0.19800856709480286, 0.6340291500091553, 2.1298017501831055, -0.3572792708873749, 1.586995005607605]"
2084,"[-1.1691590547561646, -1.5762683153152466, 1.4072823524475098, -1.0664728879928589, 1.0279054641723633, -2.2804229259490967, -0.7443225383758545, 1.2880804538726807, -1.8669694662094116, 0.24911381304264069]"
2094,"[-1.2966947555541992, -2.6083266735076904, -0.015425811521708965, -1.2148922681808472, 0.693705677986145, -1.0305051803588867, -0.17860285937786102, 1.7787126302719116, -0.9999063014984131, 1.2040414810180664]"
2104,"[0.25820392370224, -2.537414312362671, -0.33576056361198425, 0.31040382385253906, 1.0023620128631592, 0.5802419781684875, 1.1575998067855835, 1.5289113521575928, -0.298145592212677, -0.3487127721309662]"
2114,"[-0.5545299649238586, -3.3211867809295654, -0.2194417417049408, -0.6238974332809448, 0.8647598624229431, -1.9089664220809937, 0.5529057383537292, 0.7164589166641235, -1.0606403350830078, 1.9605153799057007]"
2124,"[0.2198406457901001, -2.3938279151916504, 0.519428551197052, -1.5781893730163574, 1.034813642501831, -0.9994269013404846, 0.7239601612091064, 2.245535373687744, -1.2696306705474854, 0.8813459873199463]"
2134,"[-0.8678688406944275, -2.542550563812256, -0.5381166934967041, -0.9610650539398193, 1.1139451265335083, -1.250853419303894, 0.37533706426620483, 0.6678682565689087, -1.4736018180847168, 1.1386663913726807]"
2144,"[-1.7461806535720825, -2.879483222961426, 0.029730796813964844, 0.06150318309664726, 0.9800113439559937, -1.3062938451766968, 0.7248854637145996, 1.2981535196304321, -1.9761989116668701, 0.9889703989028931]"
2154,"[-0.31137844920158386, -1.7693226337432861, 0.018217366188764572, -0.4052167236804962, 0.13403218984603882, 0.22706423699855804, 0.8366997838020325, 0.855914294719696, -0.6095138788223267, 0.6136800646781921]"
2164,"[0.1180664524435997, -0.5136756300926208, 0.19897261261940002, -0.26640257239341736, 0.3234882056713104, -0.35254091024398804, 0.6404519081115723, 0.18645736575126648, -0.007232407573610544, 0.12050531804561615]"
2174,"[-0.53580641746521, -3.154224395751953, 0.9301658272743225, 0.07908736914396286, 0.4866131544113159, -0.9719235301017761, 0.4035644829273224, 1.8560165166854858, -1.52457857131958, 1.1648390293121338]"
2184,"[0.5037318468093872, -3.54679536819458, 0.008991946466267109, -1.8367116451263428, -0.009919935837388039, -1.2968918085098267, 0.668807327747345, 0.3675854504108429, -2.124232530593872, 0.21242424845695496]"
2194,"[-0.16455693542957306, -3.551726818084717, 0.3728770911693573, -0.5451919436454773, 0.9798620343208313, -1.3734610080718994, 0.3499654233455658, 1.0169705152511597, -1.0733424425125122, 1.921928882598877]"
2204,"[-2.1579387187957764, -3.476332426071167, 0.19274352490901947, 0.8776617646217346, -0.005600681994110346, -0.6240664720535278, 0.34047409892082214, 0.21091532707214355, -0.13694049417972565, 0.841234028339386]"
2244,"[-0.3343121409416199, -1.0421864986419678, 0.3127654492855072, -1.2973511219024658, 0.9012660384178162, 0.2338237166404724, 0.7668596506118774, 0.5020387768745422, 0.0021671843715012074, -0.07586830109357834]"
2264,"[-0.5249599814414978, -1.6589832305908203, -0.2631347179412842, 0.02262774109840393, 0.6544548869132996, -0.18446460366249084, 1.1559412479400635, 0.3628080487251282, -1.4802579879760742, 1.8538990020751953]"
2294,"[-0.5621825456619263, -2.30070424079895, -0.3019852340221405, -0.08977686613798141, 0.483040988445282, -0.11857029050588608, 0.8788448572158813, 1.3775161504745483, -1.8439419269561768, 2.143150806427002]"
2304,"[0.25820392370224, -2.537414312362671, -0.33576056361198425, 0.31040382385253906, 1.0023620128631592, 0.5802419781684875, 1.1575998067855835, 1.5289113521575928, -0.298145592212677, -0.3487127721309662]"
2314,"[0.013470597565174103, -2.1710236072540283, 0.33361145853996277, -0.1713806688785553, 2.3537302017211914, -0.04753940552473068, 1.7903691530227661, 1.6321414709091187, 0.31364986300468445, 0.752551794052124]"
2324,"[-0.4761810004711151, -2.5773093700408936, 0.5230002403259277, -0.5449151396751404, 1.5829089879989624, -1.5863840579986572, 0.9138182997703552, 1.7842519283294678, -1.670828938484192, 1.5645599365234375]"
2334,"[-1.111316442489624, -3.280395984649658, 0.9524868130683899, -0.34986722469329834, 0.9201482534408569, -0.7100238800048828, -0.006807406432926655, 0.588127613067627, -1.9259527921676636, -0.72586590051651]"
2344,"[0.4252888560295105, -3.324122190475464, -1.0777003765106201, -0.47152772545814514, 0.797960102558136, -1.7323415279388428, 0.7517393827438354, 1.6844512224197388, 0.3307829201221466, 1.3773874044418335]"
2354,"[-1.095992922782898, -0.773905873298645, -0.6819100379943848, -0.3084704875946045, 1.6083824634552002, -0.8986793756484985, 0.21376827359199524, 0.9426376819610596, -2.5279712677001953, -0.20136180520057678]"
2364,"[0.077882319688797, -0.7123104929924011, 0.23389922082424164, -0.8247656226158142, 0.28448253870010376, -0.6238350868225098, 0.40393123030662537, 0.1630825400352478, -1.1702908277511597, 0.37541717290878296]"
2374,"[0.1744866967201233, -2.513218879699707, 0.6093871593475342, -0.9568811655044556, -0.4147418141365051, -1.2819671630859375, 0.31865161657333374, 0.6248123049736023, -2.3097167015075684, 1.5508257150650024]"
2384,"[-0.21572279930114746, -2.329392671585083, -1.1668410301208496, -2.051058053970337, 1.6780270338058472, -1.5043189525604248, -1.778994083404541, 1.0132060050964355, -0.9314104914665222, 1.1581573486328125]"
2394,"[-1.6406010389328003, -3.149639844894409, -0.36251699924468994, 0.15342572331428528, 0.8054637908935547, -0.541728675365448, 0.502396821975708, 1.6116446256637573, -1.5009711980819702, 1.223211646080017]"
2404,"[0.862494170665741, -2.6537563800811768, -0.3476921021938324, 0.01623663492500782, 0.6569785475730896, -0.5964256525039673, -0.7459030151367188, 1.1877919435501099, -0.25282052159309387, 0.5020288228988647]"
2414,"[0.039902906864881516, -2.754852771759033, -0.6630412936210632, -0.7276930212974548, 0.7479800581932068, -2.1397814750671387, 1.9212783575057983, 0.515343189239502, -1.015294075012207, 0.5083824992179871]"
2424,"[-0.4192342162132263, -2.3668017387390137, -0.16322895884513855, -0.05670095607638359, 0.4124639630317688, -1.9876019954681396, 0.46177443861961365, 0.31836578249931335, -1.858734369277954, 1.239494800567627]"
2454,"[-0.7776417136192322, -2.057736396789551, 1.0000009536743164, -1.2373853921890259, 0.8081737160682678, -0.1986479014158249, 0.4149585962295532, 1.5364331007003784, -1.9345308542251587, 1.561950922012329]"
2474,"[0.19602984189987183, -2.521287679672241, 0.39433103799819946, 0.137898787856102, 1.048193335533142, -0.35609328746795654, 1.07509446144104, 2.072146415710449, -0.9558483362197876, 2.49776291847229]"
2494,"[-1.1557323932647705, -3.3703107833862305, -0.17046372592449188, -0.5019242763519287, 0.7130250334739685, -1.8217720985412598, 0.5521876811981201, 0.6626479029655457, -0.8381891846656799, 0.4964406192302704]"
2504,"[-0.7548428177833557, -2.634065866470337, 0.01845964975655079, -0.4689887464046478, 0.4627416431903839, -0.13868878781795502, 0.5575432181358337, 0.6850607991218567, -2.4733684062957764, 0.6979072093963623]"
2514,"[0.2682119309902191, -0.4797959625720978, -0.2547154724597931, -0.5255798101425171, 0.7029826641082764, 0.17971044778823853, -0.20044369995594025, 1.3312315940856934, -1.1640949249267578, 1.583817720413208]"
2524,"[0.8849643468856812, -3.020023822784424, 2.1463987827301025, -0.2420557290315628, 0.23464323580265045, -1.0512504577636719, 2.0553395748138428, -0.4045238792896271, -2.620523452758789, 1.0093976259231567]"
2534,"[-1.3175054788589478, -1.1997134685516357, 1.2448593378067017, -1.8234999179840088, 2.1567230224609375, -3.2330684661865234, 0.7655489444732666, 0.5926190614700317, 0.5277500748634338, -1.940229892730713]"
2544,"[0.19365294277668, -1.9030606746673584, -0.2518204152584076, 0.2328028529882431, 0.7517714500427246, 0.43518146872520447, 0.8681998252868652, 1.1466834545135498, -0.22360919415950775, -0.26153457164764404]"
2554,"[-1.128855586051941, -2.564946413040161, -0.5885536670684814, -0.36201271414756775, 0.732928454875946, -1.9343068599700928, 0.012938370928168297, 0.12621308863162994, -0.45852580666542053, 1.4039833545684814]"
2574,"[0.9887825846672058, -1.9170514345169067, 0.14928758144378662, -1.1001094579696655, 0.42004823684692383, 0.45578765869140625, 0.9025850296020508, 0.34145694971084595, -0.16287721693515778, 1.0013679265975952]"
2594,"[-1.7027254104614258, -2.473808526992798, -0.008986265398561954, 0.5771317481994629, 1.6412172317504883, -0.47828441858291626, 0.35348328948020935, 1.0675044059753418, -1.3884189128875732, 2.6442062854766846]"
2614,"[-0.05303371697664261, -0.5703390836715698, -0.050446946173906326, -0.3505532741546631, 0.3535277247428894, -0.35150542855262756, 0.44709512591362, 0.6335951685905457, -0.12759165465831757, 0.35541361570358276]"
2624,"[0.6000667214393616, -1.9823038578033447, 0.6420007348060608, -0.10869014263153076, 1.2519994974136353, -1.216328501701355, -0.43705490231513977, 0.5617101192474365, -1.995969295501709, 2.4475953578948975]"
2634,"[-1.3741499185562134, -2.2517271041870117, 0.3494602143764496, 0.5583766102790833, 1.1612495183944702, -1.2241661548614502, 0.4936557114124298, 1.4210412502288818, -0.9890679121017456, 0.9415044188499451]"
2644,"[-0.7521637082099915, -2.6419289112091064, -0.3019922077655792, 0.6602334976196289, 0.2548069655895233, -1.2212988138198853, 0.06199987232685089, 1.9799106121063232, -0.8598647117614746, 2.0046238899230957]"
2654,"[-2.3692944049835205, -1.334325909614563, -0.17067982256412506, -0.5408914089202881, 0.7903432846069336, -2.414473533630371, 0.4097122848033905, 0.8780716061592102, -1.4165189266204834, 1.6234147548675537]"
2664,"[-0.7228910326957703, -3.6306421756744385, -0.38111406564712524, 0.038692817091941833, 1.2858916521072388, -0.3698478043079376, -1.1352828741073608, 1.9401144981384277, -2.176055431365967, 1.0268335342407227]"
2674,"[-0.8727006912231445, -0.7276943325996399, -0.27242282032966614, 0.3785051703453064, 1.1570852994918823, -1.2233948707580566, 0.6026196479797363, 1.6475714445114136, -0.701747715473175, 0.11510919779539108]"
2694,"[-0.4578532874584198, -1.9489226341247559, 0.5232149362564087, -0.11292462050914764, 0.6598322987556458, 0.5280473828315735, 0.27750083804130554, 1.421859860420227, -2.667616367340088, 0.9833893179893494]"
2724,"[-1.8355636596679688, -1.2096680402755737, 0.9919757843017578, 0.27591782808303833, -0.5489319562911987, -1.6952697038650513, 0.589128851890564, 0.1234094426035881, -1.7778828144073486, 1.5591710805892944]"
2734,"[-1.3088310956954956, -3.218860626220703, -0.4058482050895691, -0.578953206539154, 1.2761175632476807, -1.1071879863739014, -0.385427862405777, 1.6131091117858887, -1.3926312923431396, -0.196696937084198]"
2744,"[-1.0326333045959473, -0.5010923743247986, 0.28316062688827515, 0.7430701851844788, 1.635822057723999, -1.3901705741882324, 0.06603384017944336, -0.004672991577535868, -1.1320453882217407, 0.6030776500701904]"
2754,"[-0.2029009312391281, -0.5654403567314148, -0.003602378536015749, -0.4884016513824463, 0.45083585381507874, 0.004527106415480375, 0.4375024139881134, 0.31516262888908386, -0.10063331574201584, 0.08839903026819229]"
2764,"[0.12725864350795746, -3.9605321884155273, 0.8310145139694214, 0.11191022396087646, 1.3518399000167847, -0.8368014693260193, 0.3626435101032257, 0.49733757972717285, -2.1057674884796143, 0.34672775864601135]"
2774,"[-0.6931617856025696, -0.9328374266624451, 0.550493597984314, 0.24310801923274994, 1.014578104019165, -0.90473473072052, -0.39674487709999084, 0.252227783203125, -1.4562126398086548, 1.389929175376892]"
2784,"[-0.5604769587516785, -2.6950361728668213, 0.9667549729347229, 0.530354380607605, -0.18082265555858612, 0.08113009482622147, 0.17340755462646484, 1.723543643951416, -0.20620942115783691, 1.6746549606323242]"
2794,"[-0.09128917753696442, -1.541390299797058, -0.1011088415980339, 0.023412179201841354, 1.0024865865707397, -1.657832384109497, 0.7504927515983582, 0.9766290783882141, -1.3311455249786377, 1.419771432876587]"
2804,"[-1.226069688796997, -3.5657289028167725, -0.11690293997526169, -0.8253351449966431, 1.6908996105194092, -0.9294158816337585, 1.0367121696472168, 0.9620363116264343, -1.0077134370803833, 1.7119207382202148]"
2824,"[1.3428314924240112, -1.6036648750305176, -0.08732053637504578, -0.5351701974868774, 0.7505111694335938, -1.2887364625930786, -0.8526186347007751, 0.609286367893219, -1.5260882377624512, 2.452876567840576]"
2844,"[-0.5097599625587463, -2.746854543685913, -1.6991921663284302, 0.07785768061876297, 0.6187046766281128, -0.13492029905319214, 0.33336254954338074, 2.2713804244995117, 0.3704248368740082, -0.1155301108956337]"
2874,"[-1.2739404439926147, -2.5048272609710693, 0.32333502173423767, 0.2035902440547943, 0.7362208962440491, -1.6144388914108276, -0.3628140985965729, 0.03278447315096855, -1.7480747699737549, 0.6273826360702515]"
2884,"[-0.3945663273334503, -0.859304666519165, -0.6997717022895813, 0.12108179181814194, 0.5323008894920349, -0.4832495152950287, 0.7507795691490173, 0.6503540873527527, -0.560828685760498, 0.653425395488739]"
2894,"[0.4958759844303131, -3.079653263092041, 0.7505068182945251, 0.6098542213439941, 1.1320618391036987, 0.10613389313220978, 0.6380086541175842, 0.44947439432144165, -0.36352381110191345, 1.711027979850769]"
2924,"[-0.5308484435081482, -2.06715726852417, -1.1860302686691284, -1.2926963567733765, 1.6156877279281616, -0.647746741771698, 0.9512501358985901, 2.0306410789489746, -1.1664670705795288, 2.48807430267334]"
2944,"[-0.8557129502296448, -3.5125184059143066, 0.1703406274318695, -0.48861968517303467, 0.9050490260124207, -1.419614553451538, 0.9183354377746582, 1.1861815452575684, -0.5181137919425964, 1.9159832000732422]"
2964,"[0.2685663104057312, -0.3207329511642456, -0.017464106902480125, -0.10703403502702713, 0.15010222792625427, -0.2577472925186157, -0.1705237179994583, 0.12185727059841156, -0.3052176535129547, 0.4905753433704376]"
2974,"[-0.17626817524433136, -0.7297376394271851, 0.3147580921649933, -0.7707735300064087, 0.5554534196853638, -0.21348050236701965, -0.3354659974575043, 0.8886578679084778, -1.3043248653411865, 1.2999567985534668]"
2984,"[-0.1361393928527832, -1.6565700769424438, -0.6887626051902771, -0.3197142779827118, 1.814975380897522, -0.2608709931373596, 0.03299447149038315, 2.0568792819976807, -2.1232285499572754, 1.829784631729126]"
3004,"[-1.50533127784729, -0.6532755494117737, 0.933565616607666, -2.0602025985717773, 0.397255003452301, 0.06078283488750458, -0.5493803024291992, 1.4989434480667114, -1.6846085786819458, 0.2489074468612671]"
3014,"[-0.08297771215438843, -1.047622799873352, -0.06958064436912537, -0.26636865735054016, 0.4245837926864624, -1.1983906030654907, 0.3998344838619232, 0.45322877168655396, -0.8151758909225464, -0.40711018443107605]"
3024,"[-0.3212285041809082, -2.36810302734375, -1.231057047843933, -0.3902580738067627, 0.9411266446113586, 1.061909794807434, 0.7874827980995178, -0.15113581717014313, -0.1007336676120758, 2.770129680633545]"
3034,"[-0.9385246634483337, -2.523688554763794, -0.5146441459655762, -0.6613924503326416, 1.5021923780441284, -0.6069583296775818, 1.4200859069824219, 0.588851809501648, -2.371246337890625, 1.4558361768722534]"
3044,"[-1.199472188949585, -3.9549431800842285, 0.2635755240917206, -0.760882556438446, 1.0031166076660156, -1.833257794380188, -0.6934776902198792, 0.3236946761608124, -0.2521325349807739, 1.480286717414856]"
3054,"[-1.5179405212402344, -1.6710550785064697, -1.0001230239868164, -0.6099883913993835, -0.10320404917001724, -1.095070719718933, -1.3596192598342896, 1.637756109237671, -2.437255859375, 0.02593107335269451]"
3064,"[-0.2965404689311981, -1.8228042125701904, 0.8455612659454346, -0.2805468440055847, 0.9889968633651733, -0.903530478477478, 0.7501521110534668, 0.37541061639785767, 0.014596553519368172, 1.3584460020065308]"
3074,"[-0.4099266231060028, -2.2868432998657227, -0.009494982659816742, 0.9446972608566284, 1.502990961074829, -2.2793757915496826, 0.2413097470998764, -0.1622774302959442, -1.3475627899169922, 2.7478060722351074]"
