movie_id,movie_embedding
2314,"0.0,0.0,0.059021197,0.0,0.6559142,0.0,0.0,0.0"
2315,"0.0,0.0,0.36630034,0.0,0.96009415,0.0,0.0,0.0"
2316,"0.0,0.0,0.17590089,0.0,0.7736845,0.0,0.0,0.0"
2317,"0.0,0.0,0.19884932,0.0,0.8142553,0.0,0.0,0.0"
2318,"0.0,0.0,0.68108124,0.0,1.2117383,0.0,0.0,0.0"
2319,"0.0,0.0,0.16816954,0.0,0.7823079,0.0,0.0,0.0"
2320,"0.0,0.0,0.2012478,0.0,0.79751813,0.0,0.0,0.0"
2321,"0.0,0.0,0.47682667,0.0,1.0459033,0.0,0.0,0.0"
2322,"0.0,0.0,0.055708006,0.0,0.67706907,0.0,0.0,0.0"
2323,"0.0,0.0,0.14872085,0.0,0.7226773,0.0,0.0,0.0"
2324,"0.0,0.0,1.362652,0.0,1.780811,0.0,0.0,0.0"
2325,"0.0,0.0,0.18362245,0.0,0.79892516,0.0,0.0,0.0"
2326,"0.0,0.0,0.27732202,0.0,0.8777401,0.0,0.0,0.0"
2327,"0.0,0.0,0.0,0.0,0.5522599,0.0,0.0,0.0"
2328,"0.0,0.0,0.0,0.0,0.5406736,0.0,0.0,0.0"
2329,"0.0,0.0,1.2158124,0.0,1.661394,0.0,0.0,0.0"
2330,"0.0,0.0,0.44408342,0.0,1.0189462,0.0,0.0,0.0"
2331,"0.0,0.0,0.29113922,0.0,0.8939757,0.0,0.0,0.0"
2332,"0.0,0.0,0.34872758,0.0,0.9465704,0.0,0.0,0.0"
2333,"0.0,0.0,0.73658997,0.0,1.2712443,0.0,0.0,0.0"
2334,"0.0,0.0,0.040139906,0.0,0.66531616,0.0,0.0,0.0"
2335,"0.0,0.0,0.22549063,0.0,0.84255445,0.0,0.0,0.0"
2336,"0.0,0.0,0.8546254,0.0,1.3666799,0.0,0.0,0.0"
2337,"0.0,0.0,0.5448326,0.0,1.1136041,0.0,0.0,0.0"
2338,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2339,"0.0,0.0,0.0,0.0,0.5922711,0.0,0.0,0.0"
2340,"0.0,0.0,0.34907958,0.0,0.9494339,0.0,0.0,0.0"
2341,"0.0,0.0,0.06107807,0.0,0.6555501,0.0,0.0,0.0"
2342,"0.0,0.0,0.25859016,0.0,0.86749333,0.0,0.0,0.0"
2343,"0.0,0.0,0.29469284,0.0,0.8962451,0.0,0.0,0.0"
2344,"0.0,0.0,0.21641268,0.0,0.8188457,0.0,0.0,0.0"
2345,"0.0,0.0,0.5265158,0.0,1.100271,0.0,0.0,0.0"
2346,"0.0,0.0,0.39088872,0.0,0.9820914,0.0,0.0,0.0"
2347,"0.0,0.0,0.36987853,0.0,0.956902,0.0,0.0,0.0"
2348,"0.0,0.0,0.5490199,0.0,1.1166981,0.0,0.0,0.0"
2349,"0.0,0.0,0.5781997,0.0,1.1292257,0.0,0.0,0.0"
2350,"0.0,0.0,0.07879292,0.0,0.68855315,0.0,0.0,0.0"
2351,"0.0,0.0,0.6289713,0.0,1.1829205,0.0,0.0,0.0"
2352,"0.0,0.0,0.57986635,0.0,1.1426127,0.0,0.0,0.0"
2353,"0.0,0.0,0.5308826,0.0,1.086513,0.0,0.0,0.0"
2354,"0.0,0.0,0.003865378,0.0,0.61191607,0.0,0.0,0.0"
2355,"0.0,0.0,0.6731161,0.0,1.2043355,0.0,0.0,0.0"
2356,"0.0,0.0,0.0125273075,0.0,0.62269026,0.0,0.0,0.0"
2357,"0.0,0.0,0.91406596,0.0,1.4156818,0.0,0.0,0.0"
2358,"0.0,0.0,0.32537785,0.0,0.92679626,0.0,0.0,0.0"
2359,"0.0,0.0,0.6812158,0.0,1.211937,0.0,0.0,0.0"
2360,"0.0,0.0,0.65434915,0.0,1.2051196,0.0,0.0,0.0"
2361,"0.0,0.0,0.072426096,0.0,0.6851994,0.0,0.0,0.0"
2362,"0.0,0.0,0.043502457,0.0,0.6386908,0.0,0.0,0.0"
2363,"0.0,0.0,0.24640921,0.0,0.8552656,0.0,0.0,0.0"
2364,"0.0,0.0,0.0,0.0,0.38505858,0.0,0.0,0.0"
2365,"0.0,0.0,0.0,0.0,0.5061172,0.0,0.0,0.0"
2366,"0.0,0.0,0.5143558,0.0,1.074557,0.0,0.0,0.0"
2367,"0.0,0.0,0.0,0.0,0.6077039,0.0,0.0,0.0"
2368,"0.0,0.0,0.0,0.0,0.052710652,0.0,0.0,0.0"
2369,"0.0,0.0,0.13993758,0.0,0.76463246,0.0,0.0,0.0"
2370,"0.0,0.0,0.27350035,0.0,0.87496626,0.0,0.0,0.0"
2371,"0.0,0.0,0.523601,0.0,1.0835505,0.0,0.0,0.0"
2372,"0.0,0.0,0.0,0.0,0.55714947,0.0,0.0,0.0"
2373,"0.0,0.0,0.0,0.0,0.18387431,0.0,0.0,0.0"
2374,"0.0,0.0,0.0,0.0,0.54666984,0.0,0.0,0.0"
2375,"0.0,0.0,0.0,0.0,0.5617548,0.0,0.0,0.0"
2376,"0.0,0.0,0.3052184,0.0,0.9043943,0.0,0.0,0.0"
2377,"0.0,0.0,0.0,0.0,0.5449953,0.0,0.0,0.0"
2378,"0.0,0.0,0.04234439,0.0,0.659819,0.0,0.0,0.0"
2379,"0.0,0.0,0.0,0.0,0.03589827,0.0,0.0,0.0"
2380,"0.0,0.0,0.0,0.0,0.21515206,0.0,0.0,0.0"
2381,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2382,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2383,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2384,"0.0,0.0,0.26073453,0.0,0.8710884,0.0,0.0,0.0"
2385,"0.0,0.0,0.0476705,0.0,0.65706974,0.0,0.0,0.0"
2386,"0.0,0.0,0.0,0.0,0.560334,0.0,0.0,0.0"
2387,"0.0,0.0,0.0,0.0,0.18919995,0.0,0.0,0.0"
2388,"0.0,0.0,0.42400283,0.0,1.0153782,0.0,0.0,0.0"
2389,"0.0,0.0,0.0,0.0,0.24738052,0.0,0.0,0.0"
2390,"0.0,0.0,0.42677677,0.0,1.0050104,0.0,0.0,0.0"
2391,"0.0,0.0,0.6077092,0.0,1.1573082,0.0,0.0,0.0"
2392,"0.0,0.0,0.0,0.0,0.16097566,0.0,0.0,0.0"
2393,"0.0,0.0,0.2820417,0.0,0.8861736,0.0,0.0,0.0"
2394,"0.0,0.0,0.39990127,0.0,0.9942957,0.0,0.0,0.0"
2395,"0.0,0.0,0.7840997,0.0,1.2953075,0.0,0.0,0.0"
2396,"0.0,0.0,1.030363,0.0,1.4988335,0.0,0.0,0.0"
2397,"0.0,0.0,0.17302732,0.0,0.76731,0.0,0.0,0.0"
2398,"0.0,0.0,0.6737037,0.0,1.2195091,0.0,0.0,0.0"
2399,"0.0,0.0,0.0,0.0,0.04337895,0.0,0.0,0.0"
2400,"0.0,0.0,0.1554478,0.0,0.7546177,0.0,0.0,0.0"
2401,"0.0,0.0,0.64571244,0.0,1.2009826,0.0,0.0,0.0"
2402,"0.0,0.0,0.11177325,0.0,0.73562145,0.0,0.0,0.0"
2403,"0.0,0.0,0.52330893,0.0,1.0811675,0.0,0.0,0.0"
2404,"0.0,0.0,0.0,0.0,0.008758843,0.0,0.0,0.0"
2405,"0.0,0.0,0.23496565,0.0,0.8494729,0.0,0.0,0.0"
2406,"0.0,0.0,0.5638625,0.0,1.1185747,0.0,0.0,0.0"
2407,"0.0,0.0,0.3842152,0.0,0.97222865,0.0,0.0,0.0"
2408,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2409,"0.0,0.0,0.17724577,0.0,0.7831439,0.0,0.0,0.0"
2410,"0.0,0.0,0.0,0.0,0.5603648,0.0,0.0,0.0"
2411,"0.0,0.0,0.0,0.0,0.20212212,0.0,0.0,0.0"
2412,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2413,"0.0,0.0,0.21219993,0.0,0.8318596,0.0,0.0,0.0"
2414,"0.0,0.0,0.3182329,0.0,0.9148867,0.0,0.0,0.0"
2415,"0.0,0.0,0.24628407,0.0,0.8455093,0.0,0.0,0.0"
2416,"0.0,0.0,0.08346286,0.0,0.6916244,0.0,0.0,0.0"
2417,"0.0,0.0,0.07824831,0.0,0.6752945,0.0,0.0,0.0"
2418,"0.0,0.0,0.0,0.0,0.46680903,0.0,0.0,0.0"
2419,"0.0,0.0,0.01939707,0.0,0.611346,0.0,0.0,0.0"
2420,"0.0,0.0,0.33997706,0.0,0.94317126,0.0,0.0,0.0"
2421,"0.0,0.0,0.0,0.0,0.31091225,0.0,0.0,0.0"
2422,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2423,"0.0,0.0,0.4629019,0.0,1.0339986,0.0,0.0,0.0"
2424,"0.0,0.0,0.32257545,0.0,0.920429,0.0,0.0,0.0"
2425,"0.0,0.0,0.47452086,0.0,1.0558965,0.0,0.0,0.0"
2426,"0.0,0.0,0.2596444,0.0,0.8616657,0.0,0.0,0.0"
2427,"0.0,0.0,0.35518265,0.0,0.9574668,0.0,0.0,0.0"
2428,"0.0,0.0,0.0461111,0.0,0.6703163,0.0,0.0,0.0"
2429,"0.0,0.0,0.12132466,0.0,0.72720766,0.0,0.0,0.0"
2430,"0.0,0.0,0.07159928,0.0,0.66985834,0.0,0.0,0.0"
2431,"0.0,0.0,0.45933717,0.0,1.0458161,0.0,0.0,0.0"
2432,"0.0,0.0,0.15903108,0.0,0.7611952,0.0,0.0,0.0"
2433,"0.0,0.0,0.31288308,0.0,0.9222755,0.0,0.0,0.0"
2434,"0.0,0.0,0.11403024,0.0,0.71126574,0.0,0.0,0.0"
2435,"0.0,0.0,0.3823839,0.0,0.9816989,0.0,0.0,0.0"
2436,"0.0,0.0,0.5430944,0.0,1.0984384,0.0,0.0,0.0"
2437,"0.0,0.0,0.45101956,0.0,1.0383253,0.0,0.0,0.0"
2438,"0.0,0.0,0.2083015,0.0,0.81061727,0.0,0.0,0.0"
2439,"0.0,0.0,0.3902998,0.0,0.9885665,0.0,0.0,0.0"
2440,"0.0,0.0,0.0,0.0,0.45544496,0.0,0.0,0.0"
2441,"0.0,0.0,0.11243926,0.0,0.7092309,0.0,0.0,0.0"
2442,"0.0,0.0,0.44835475,0.0,1.0353471,0.0,0.0,0.0"
2443,"0.0,0.0,0.33519265,0.0,0.93684345,0.0,0.0,0.0"
2444,"0.0,0.0,0.30227864,0.0,0.9048196,0.0,0.0,0.0"
2445,"0.0,0.0,0.053221278,0.0,0.64778155,0.0,0.0,0.0"
2446,"0.0,0.0,0.0,0.0,0.49000496,0.0,0.0,0.0"
2447,"0.0,0.0,0.12562564,0.0,0.72197115,0.0,0.0,0.0"
2448,"0.0,0.0,0.0,0.0,0.4776333,0.0,0.0,0.0"
2449,"0.0,0.0,0.0,0.0,0.44785142,0.0,0.0,0.0"
2450,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2451,"0.0,0.0,0.0,0.0,0.5089619,0.0,0.0,0.0"
2452,"0.0,0.0,0.09610678,0.0,0.7221757,0.0,0.0,0.0"
2453,"0.0,0.0,0.30338067,0.0,0.8996595,0.0,0.0,0.0"
2454,"0.0,0.0,0.29367864,0.0,0.8892821,0.0,0.0,0.0"
2455,"0.0,0.0,0.3036543,0.0,0.89759713,0.0,0.0,0.0"
2456,"0.0,0.0,0.0,0.0,0.46693057,0.0,0.0,0.0"
2457,"0.0,0.0,0.35252172,0.0,0.9458556,0.0,0.0,0.0"
2458,"0.0,0.0,0.0,0.0,0.51764,0.0,0.0,0.0"
2459,"0.0,0.0,0.28692523,0.0,0.8820311,0.0,0.0,0.0"
2460,"0.0,0.0,0.0,0.0,0.23850939,0.0,0.0,0.0"
2461,"0.0,0.0,0.0,0.0,0.532553,0.0,0.0,0.0"
2462,"0.0,0.0,0.0,0.0,0.034409404,0.0,0.0,0.0"
2463,"0.0,0.0,0.4455512,0.0,1.0207546,0.0,0.0,0.0"
2464,"0.0,0.0,0.0,0.0,0.5396122,0.0,0.0,0.0"
2465,"0.0,0.0,0.0,0.0,0.3235357,0.0,0.0,0.0"
2466,"0.0,0.0,0.41028884,0.0,1.0043955,0.0,0.0,0.0"
2467,"0.0,0.0,0.6241345,0.0,1.1752466,0.0,0.0,0.0"
2468,"0.0,0.0,0.0,0.0,0.5358955,0.0,0.0,0.0"
2469,"0.0,0.0,0.16690555,0.0,0.7863616,0.0,0.0,0.0"
2470,"0.0,0.0,0.42296425,0.0,1.0027018,0.0,0.0,0.0"
2471,"0.0,0.0,0.0,0.0,0.30767372,0.0,0.0,0.0"
2472,"0.0,0.0,0.0,0.0,0.41603157,0.0,0.0,0.0"
2473,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2474,"0.0,0.0,0.4125896,0.0,1.0060357,0.0,0.0,0.0"
2475,"0.0,0.0,0.18073161,0.0,0.80098444,0.0,0.0,0.0"
2476,"0.0,0.0,0.34063098,0.0,0.93367445,0.0,0.0,0.0"
2477,"0.0,0.0,0.0,0.0,0.5599988,0.0,0.0,0.0"
2478,"0.0,0.0,0.074475154,0.0,0.69370115,0.0,0.0,0.0"
2479,"0.0,0.0,0.0,0.0,0.37331134,0.0,0.0,0.0"
2480,"0.0,0.0,0.36798775,0.0,0.9670929,0.0,0.0,0.0"
2481,"0.0,0.0,0.31055024,0.0,0.91030097,0.0,0.0,0.0"
2482,"0.0,0.0,0.13531207,0.0,0.74690646,0.0,0.0,0.0"
2483,"0.0,0.0,0.26872355,0.0,0.8777131,0.0,0.0,0.0"
2484,"0.0,0.0,0.1609229,0.0,0.7748195,0.0,0.0,0.0"
2485,"0.0,0.0,0.26601467,0.0,0.87592566,0.0,0.0,0.0"
2486,"0.0,0.0,0.32850093,0.0,0.9277244,0.0,0.0,0.0"
2487,"0.0,0.0,0.12575053,0.0,0.73475945,0.0,0.0,0.0"
2488,"0.0,0.0,0.55159247,0.0,1.12001,0.0,0.0,0.0"
2489,"0.0,0.0,0.34316108,0.0,0.94141483,0.0,0.0,0.0"
2490,"0.0,0.0,0.34418213,0.0,0.9343779,0.0,0.0,0.0"
2491,"0.0,0.0,0.0,0.0,0.26535985,0.0,0.0,0.0"
2492,"0.0,0.0,0.0,0.0,0.5914398,0.0,0.0,0.0"
2493,"0.0,0.0,0.5559717,0.0,1.1237204,0.0,0.0,0.0"
2494,"0.0,0.0,0.7226374,0.0,1.2790265,0.0,0.0,0.0"
2495,"0.0,0.0,0.31619698,0.0,0.921689,0.0,0.0,0.0"
2496,"0.0,0.0,0.26645887,0.0,0.8742161,0.0,0.0,0.0"
2497,"0.0,0.0,0.0,0.0,0.6022086,0.0,0.0,0.0"
2498,"0.0,0.0,0.0,0.0,0.20317918,0.0,0.0,0.0"
2499,"0.0,0.0,0.27475095,0.0,0.8822601,0.0,0.0,0.0"
2500,"0.0,0.0,0.0,0.0,0.19205502,0.0,0.0,0.0"
2501,"0.0,0.0,0.9313773,0.0,1.4290755,0.0,0.0,0.0"
2502,"0.0,0.0,0.6071471,0.0,1.151653,0.0,0.0,0.0"
2503,"0.0,0.0,0.2858775,0.0,0.88623285,0.0,0.0,0.0"
2504,"0.0,0.0,0.0,0.0,0.5456326,0.0,0.0,0.0"
2505,"0.0,0.0,0.0,0.0,0.5580426,0.0,0.0,0.0"
2506,"0.0,0.0,0.3730513,0.0,0.97363526,0.0,0.0,0.0"
2507,"0.0,0.0,0.25053126,0.0,0.8624446,0.0,0.0,0.0"
2508,"0.0,0.0,0.3036259,0.0,0.90229607,0.0,0.0,0.0"
2509,"0.0,0.0,0.10561974,0.0,0.72042245,0.0,0.0,0.0"
2510,"0.0,0.0,0.10055171,0.0,0.7117573,0.0,0.0,0.0"
2511,"0.0,0.0,0.4526535,0.0,1.0369519,0.0,0.0,0.0"
2512,"0.0,0.0,0.3571295,0.0,0.95686865,0.0,0.0,0.0"
2513,"0.0,0.0,0.055225298,0.0,0.6843878,0.0,0.0,0.0"
2514,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2515,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2516,"0.0,0.0,0.0,0.0,0.22261527,0.0,0.0,0.0"
2517,"0.0,0.0,0.0,0.0,0.61813736,0.0,0.0,0.0"
2518,"0.0,0.0,0.41996154,0.0,1.000787,0.0,0.0,0.0"
2519,"0.0,0.0,0.20394085,0.0,0.81665254,0.0,0.0,0.0"
2520,"0.0,0.0,0.0,0.0,0.46959713,0.0,0.0,0.0"
2521,"0.0,0.0,0.0,0.0,0.5591446,0.0,0.0,0.0"
2522,"0.0,0.0,0.0,0.0,0.26141682,0.0,0.0,0.0"
2523,"0.0,0.0,0.018612312,0.0,0.61073834,0.0,0.0,0.0"
2524,"0.0,0.0,0.0,0.0,0.44796523,0.0,0.0,0.0"
2525,"0.0,0.0,0.0,0.0,0.3098479,0.0,0.0,0.0"
2526,"0.0,0.0,0.0,0.0,0.013062298,0.0,0.0,0.0"
2527,"0.0,0.0,0.38633025,0.0,0.97123575,0.0,0.0,0.0"
2528,"0.0,0.0,0.4456544,0.0,1.0181535,0.0,0.0,0.0"
2529,"0.0,0.0,0.6353015,0.0,1.172767,0.0,0.0,0.0"
2530,"0.0,0.0,0.23240024,0.0,0.845156,0.0,0.0,0.0"
2531,"0.0,0.0,0.018529655,0.0,0.6379986,0.0,0.0,0.0"
2532,"0.0,0.0,0.0,0.0,0.5785043,0.0,0.0,0.0"
2533,"0.0,0.0,0.30750203,0.0,0.90478057,0.0,0.0,0.0"
2534,"0.0,0.0,0.054357395,0.0,0.66940343,0.0,0.0,0.0"
2535,"0.0,0.0,0.21798585,0.0,0.8333785,0.0,0.0,0.0"
2536,"0.0,0.0,0.0,0.0,0.38918823,0.0,0.0,0.0"
2537,"0.0,0.0,0.0,0.0,0.35414255,0.0,0.0,0.0"
2538,"0.0,0.0,0.43839613,0.0,1.0140296,0.0,0.0,0.0"
2539,"0.0,0.0,0.3717074,0.0,0.96048886,0.0,0.0,0.0"
2540,"0.0,0.0,0.2713134,0.0,0.87849545,0.0,0.0,0.0"
2541,"0.0,0.0,0.15317784,0.0,0.7565111,0.0,0.0,0.0"
2542,"0.0,0.0,0.8369106,0.0,1.3408973,0.0,0.0,0.0"
2543,"0.0,0.0,0.09880608,0.0,0.71159786,0.0,0.0,0.0"
2544,"0.0,0.0,0.0,0.0,0.54035705,0.0,0.0,0.0"
2545,"0.0,0.0,0.12524584,0.0,0.73995095,0.0,0.0,0.0"
2546,"0.0,0.0,0.0,0.0,0.3078636,0.0,0.0,0.0"
2547,"0.0,0.0,0.23960003,0.0,0.8375861,0.0,0.0,0.0"
2548,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2549,"0.0,0.0,0.0,0.0,0.2788912,0.0,0.0,0.0"
2550,"0.0,0.0,0.55579424,0.0,1.1152008,0.0,0.0,0.0"
2551,"0.0,0.0,0.31287953,0.0,0.9128462,0.0,0.0,0.0"
2552,"0.0,0.0,0.0,0.0,0.2983565,0.0,0.0,0.0"
2553,"0.0,0.0,0.18722291,0.0,0.8019527,0.0,0.0,0.0"
2554,"0.0,0.0,0.22643292,0.0,0.8398819,0.0,0.0,0.0"
2555,"0.0,0.0,0.0,0.0,0.0011886954,0.0,0.0,0.0"
2556,"0.0,0.0,0.2753105,0.0,0.87255406,0.0,0.0,0.0"
2557,"0.0,0.0,0.28569627,0.0,0.8864461,0.0,0.0,0.0"
2558,"0.0,0.0,0.0,0.0,0.50217354,0.0,0.0,0.0"
2559,"0.0,0.0,0.0,0.0,0.46556562,0.0,0.0,0.0"
2560,"0.0,0.0,0.2830425,0.0,0.8837278,0.0,0.0,0.0"
2561,"0.0,0.0,0.29784706,0.0,0.90298355,0.0,0.0,0.0"
2562,"0.0,0.0,0.30135337,0.0,0.9002164,0.0,0.0,0.0"
2563,"0.0,0.0,0.30572075,0.0,0.90633994,0.0,0.0,0.0"
2564,"0.0,0.0,0.2668374,0.0,0.86268646,0.0,0.0,0.0"
2565,"0.0,0.0,0.6359559,0.0,1.1841624,0.0,0.0,0.0"
2566,"0.0,0.0,0.014265453,0.0,0.6179593,0.0,0.0,0.0"
2567,"0.0,0.0,0.31199372,0.0,0.91197234,0.0,0.0,0.0"
2568,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2569,"0.0,0.0,0.4406656,0.0,1.0296388,0.0,0.0,0.0"
2570,"0.0,0.0,0.6084351,0.0,1.1663208,0.0,0.0,0.0"
2571,"0.0,0.0,1.3572475,0.0,1.7611177,0.0,0.0,0.0"
2572,"0.0,0.0,0.3982175,0.0,0.98328626,0.0,0.0,0.0"
2573,"0.0,0.0,0.05766557,0.0,0.6570078,0.0,0.0,0.0"
2574,"0.0,0.0,0.0,0.0,0.34602103,0.0,0.0,0.0"
2575,"0.0,0.0,0.7792093,0.0,1.3057748,0.0,0.0,0.0"
2576,"0.0,0.0,0.28031132,0.0,0.87957215,0.0,0.0,0.0"
2577,"0.0,0.0,0.14154737,0.0,0.7358824,0.0,0.0,0.0"
2578,"0.0,0.0,0.24833861,0.0,0.8562304,0.0,0.0,0.0"
2579,"0.0,0.0,0.4645,0.0,1.0503249,0.0,0.0,0.0"
2580,"0.0,0.0,0.7968897,0.0,1.3188772,0.0,0.0,0.0"
2581,"0.0,0.0,0.26355729,0.0,0.8730717,0.0,0.0,0.0"
2582,"0.0,0.0,0.35730022,0.0,0.9482374,0.0,0.0,0.0"
2583,"0.0,0.0,0.37866452,0.0,0.9770174,0.0,0.0,0.0"
2584,"0.0,0.0,0.15599209,0.0,0.77223945,0.0,0.0,0.0"
2585,"0.0,0.0,0.3153031,0.0,0.9121132,0.0,0.0,0.0"
2586,"0.0,0.0,0.0,0.0,0.47007754,0.0,0.0,0.0"
2587,"0.0,0.0,0.053488843,0.0,0.6647777,0.0,0.0,0.0"
2588,"0.0,0.0,0.32576093,0.0,0.9282506,0.0,0.0,0.0"
2589,"0.0,0.0,0.34858823,0.0,0.9471648,0.0,0.0,0.0"
2590,"0.0,0.0,0.25697616,0.0,0.8548046,0.0,0.0,0.0"
2591,"0.0,0.0,0.1320615,0.0,0.7462176,0.0,0.0,0.0"
2592,"0.0,0.0,0.19085345,0.0,0.788757,0.0,0.0,0.0"
2593,"0.0,0.0,0.16928102,0.0,0.78337705,0.0,0.0,0.0"
2594,"0.0,0.0,0.61992854,0.0,1.1748978,0.0,0.0,0.0"
2595,"0.0,0.0,0.46356058,0.0,1.0426133,0.0,0.0,0.0"
2596,"0.0,0.0,0.36606848,0.0,0.967281,0.0,0.0,0.0"
2597,"0.0,0.0,0.0,0.0,0.44444263,0.0,0.0,0.0"
2598,"0.0,0.0,0.0,0.0,0.5460379,0.0,0.0,0.0"
2599,"0.0,0.0,0.7280507,0.0,1.250174,0.0,0.0,0.0"
2600,"0.0,0.0,0.288844,0.0,0.88940716,0.0,0.0,0.0"
2601,"0.0,0.0,0.114559844,0.0,0.7239511,0.0,0.0,0.0"
2602,"0.0,0.0,0.27216852,0.0,0.87918687,0.0,0.0,0.0"
2603,"0.0,0.0,0.29300666,0.0,0.8932902,0.0,0.0,0.0"
2604,"0.0,0.0,0.46590102,0.0,1.044827,0.0,0.0,0.0"
2605,"0.0,0.0,0.17516854,0.0,0.7945875,0.0,0.0,0.0"
2606,"0.0,0.0,0.052857354,0.0,0.6655997,0.0,0.0,0.0"
2607,"0.0,0.0,0.7337575,0.0,1.270069,0.0,0.0,0.0"
2608,"0.0,0.0,0.23097816,0.0,0.8391033,0.0,0.0,0.0"
2609,"0.0,0.0,0.6425007,0.0,1.1948442,0.0,0.0,0.0"
2610,"0.0,0.0,0.4705999,0.0,1.0533382,0.0,0.0,0.0"
2611,"0.0,0.0,0.5620282,0.0,1.1283423,0.0,0.0,0.0"
2612,"0.0,0.0,0.80588883,0.0,1.3277781,0.0,0.0,0.0"
2613,"0.0,0.0,0.04840021,0.0,0.66614056,0.0,0.0,0.0"
2614,"0.0,0.0,0.0,0.0,0.495599,0.0,0.0,0.0"
2615,"0.0,0.0,0.04688119,0.0,0.6583947,0.0,0.0,0.0"
2616,"0.0,0.0,0.041842222,0.0,0.6613363,0.0,0.0,0.0"
2617,"0.0,0.0,0.29384142,0.0,0.893507,0.0,0.0,0.0"
2618,"0.0,0.0,0.16740187,0.0,0.7819135,0.0,0.0,0.0"
2619,"0.0,0.0,0.15019812,0.0,0.7476592,0.0,0.0,0.0"
2620,"0.0,0.0,0.06620283,0.0,0.65992856,0.0,0.0,0.0"
2621,"0.0,0.0,0.6195928,0.0,1.1761323,0.0,0.0,0.0"
2622,"0.0,0.0,0.2414932,0.0,0.8534267,0.0,0.0,0.0"
2623,"0.0,0.0,0.1287935,0.0,0.7407433,0.0,0.0,0.0"
2624,"0.0,0.0,0.50626534,0.0,1.0825174,0.0,0.0,0.0"
2625,"0.0,0.0,0.204386,0.0,0.82139707,0.0,0.0,0.0"
2626,"0.0,0.0,0.25434867,0.0,0.85411376,0.0,0.0,0.0"
2627,"0.0,0.0,0.38078848,0.0,0.97667617,0.0,0.0,0.0"
2628,"0.0,0.0,0.42598775,0.0,1.0017366,0.0,0.0,0.0"
2629,"0.0,0.0,0.0,0.0,0.5935258,0.0,0.0,0.0"
2630,"0.0,0.0,0.4449268,0.0,1.0337437,0.0,0.0,0.0"
2631,"0.0,0.0,0.0,0.0,0.5799815,0.0,0.0,0.0"
2632,"0.0,0.0,0.17718638,0.0,0.77864367,0.0,0.0,0.0"
2633,"0.0,0.0,0.15839294,0.0,0.7662164,0.0,0.0,0.0"
2634,"0.0,0.0,0.2459043,0.0,0.8499559,0.0,0.0,0.0"
2635,"0.0,0.0,0.14481002,0.0,0.7676832,0.0,0.0,0.0"
2636,"0.0,0.0,0.06410761,0.0,0.68464977,0.0,0.0,0.0"
2637,"0.0,0.0,0.140532,0.0,0.7634212,0.0,0.0,0.0"
2638,"0.0,0.0,0.0,0.0,0.5888894,0.0,0.0,0.0"
2639,"0.0,0.0,0.38332582,0.0,0.98169637,0.0,0.0,0.0"
2640,"0.0,0.0,0.49676222,0.0,1.0605398,0.0,0.0,0.0"
2641,"0.0,0.0,0.2922581,0.0,0.89227647,0.0,0.0,0.0"
2642,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2643,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
2644,"0.0,0.0,0.5548176,0.0,1.1022782,0.0,0.0,0.0"
2645,"0.0,0.0,0.3769267,0.0,0.95769155,0.0,0.0,0.0"
2646,"0.0,0.0,0.13706483,0.0,0.76149344,0.0,0.0,0.0"
2647,"0.0,0.0,0.15642436,0.0,0.7775258,0.0,0.0,0.0"
2648,"0.0,0.0,0.5769396,0.0,1.1190264,0.0,0.0,0.0"
2649,"0.0,0.0,0.0,0.0,0.56808734,0.0,0.0,0.0"
2650,"0.0,0.0,0.097652346,0.0,0.72282785,0.0,0.0,0.0"
2651,"0.0,0.0,0.26665133,0.0,0.86637497,0.0,0.0,0.0"
2652,"0.0,0.0,0.0,0.0,0.23030898,0.0,0.0,0.0"
2653,"0.0,0.0,0.4129191,0.0,0.98476887,0.0,0.0,0.0"
2654,"0.0,0.0,0.3598208,0.0,0.94415236,0.0,0.0,0.0"
2655,"0.0,0.0,0.0,0.0,0.40008205,0.0,0.0,0.0"
2656,"0.0,0.0,0.0,0.0,0.28526795,0.0,0.0,0.0"
2657,"0.0,0.0,0.35285547,0.0,0.9448569,0.0,0.0,0.0"
2658,"0.0,0.0,0.19318068,0.0,0.80200565,0.0,0.0,0.0"
2659,"0.0,0.0,0.0,0.0,0.6059704,0.0,0.0,0.0"
2660,"0.0,0.0,0.43393046,0.0,1.0174006,0.0,0.0,0.0"
